chunk_index,split,word_count
21475,train,230
21476,train,246
21477,train,229
21478,train,253
21479,train,158
21480,train,250
21481,train,248
21482,train,247
21483,train,242
21484,train,239
21485,train,250
21486,train,127
21487,train,256
21488,train,242
21489,train,235
21490,train,230
21491,train,61
21492,train,225
21493,train,250
21494,train,219
21495,train,250
21496,train,254
21497,train,223
21498,train,249
21499,train,70
21500,train,240
21501,train,236
21502,train,244
21503,train,232
21504,train,237
21505,train,231
21506,train,250
21507,train,253
21508,train,255
21509,train,253
21510,train,224
21511,train,247
21512,train,36
21513,train,238
21514,train,243
21515,train,244
21516,train,253
21517,train,250
21518,train,235
21519,train,235
21520,train,247
21521,train,240
21522,train,241
21523,train,219
21524,train,223
21525,train,234
21526,train,222
21527,train,227
21528,train,253
21529,train,238
21530,train,247
21531,train,72
21532,train,256
21533,train,242
21534,train,239
21535,train,253
21536,train,216
21537,train,233
21538,train,240
21539,train,238
21540,train,249
21541,train,207
21542,train,247
21543,train,254
21544,train,247
21545,train,256
21546,train,241
21547,train,74
21548,train,228
21549,train,247
21550,train,255
21551,train,237
21552,train,230
21553,train,166
21554,train,231
21555,train,244
21556,train,225
21557,train,248
21558,train,149
21559,train,223
21560,train,256
21561,train,230
21562,train,225
21563,train,229
21564,train,244
21565,train,151
21566,train,232
21567,train,223
21568,train,252
21569,train,240
21570,train,67
21571,train,248
21572,train,225
21573,train,255
21574,train,232
21575,train,249
21576,train,50
21577,train,246
21578,train,249
21579,train,223
21580,train,255
21581,train,223
21582,train,240
21583,train,36
21584,train,234
21585,train,252
21586,train,243
21587,train,222
21588,train,244
21589,train,204
21590,train,255
21591,train,222
21592,train,254
21593,train,229
21594,train,230
21595,train,231
21596,train,235
21597,train,250
21598,train,244
21599,train,247
21600,train,249
21601,train,245
21602,train,154
21603,train,223
21604,train,236
21605,train,243
21606,train,225
21607,train,248
21608,train,42
21609,train,241
21610,train,253
21611,train,255
21612,train,233
21613,train,161
21614,train,254
21615,train,248
21616,train,223
21617,train,245
21618,train,246
21619,train,237
21620,train,228
21621,train,247
21622,train,205
21623,train,226
21624,train,245
21625,train,230
21626,train,244
21627,train,156
21628,train,246
21629,train,244
21630,train,250
21631,train,254
21632,train,246
21633,train,245
21634,train,231
21635,train,254
21636,train,223
21637,train,239
21638,train,220
21639,train,76
21640,train,248
21641,train,241
21642,train,251
21643,train,250
21644,train,250
21645,train,243
21646,train,221
21647,train,36
21648,train,241
21649,train,253
21650,train,227
21651,train,230
21652,train,231
21653,train,248
21654,train,256
21655,train,235
21656,train,239
21657,train,247
21658,train,246
21659,train,250
21660,train,245
21661,train,248
21662,train,245
21663,train,253
21664,train,131
21665,train,243
21666,train,231
21667,train,228
21668,train,225
21669,train,252
21670,train,82
21671,train,242
21672,train,241
21673,train,224
21674,train,232
21675,train,242
21676,train,256
21677,train,111
21678,train,255
21679,train,240
21680,train,256
21681,train,255
21682,train,70
21683,train,244
21684,train,225
21685,train,253
21686,train,235
21687,train,240
21688,train,34
21689,train,243
21690,train,253
21691,train,249
21692,train,223
21693,train,253
21694,train,247
21695,train,241
21696,train,237
21697,train,243
21698,train,218
21699,train,235
21700,train,247
21701,train,254
21702,train,245
21703,train,253
21704,train,247
21705,train,209
21706,train,249
21707,train,224
21708,train,248
21709,train,248
21710,train,251
21711,train,255
21712,train,96
21713,train,248
21714,train,232
21715,train,245
21716,train,247
21717,train,249
21718,train,40
21719,train,254
21720,train,222
21721,train,254
21722,train,241
21723,train,224
21724,train,41
21725,train,246
21726,train,239
21727,train,249
21728,train,232
21729,train,246
21730,train,252
21731,train,46
21732,train,243
21733,train,231
21734,train,233
21735,train,244
21736,train,248
21737,train,192
21738,train,239
21739,train,216
21740,train,224
21741,train,248
21742,train,233
21743,train,231
21744,train,209
21745,train,256
21746,train,251
21747,train,236
21748,train,251
21749,train,89
21750,train,237
21751,train,250
21752,train,244
21753,train,248
21754,train,238
21755,train,73
21756,train,246
21757,train,63
21758,train,245
21759,train,248
21760,train,237
21761,train,240
21762,train,203
21763,train,230
21764,train,221
21765,train,248
21766,train,233
21767,train,238
21768,train,241
21769,train,37
21770,train,221
21771,train,226
21772,train,243
21773,train,240
21774,train,235
21775,train,231
21776,train,112
21777,train,225
21778,train,237
21779,train,244
21780,train,243
21781,train,243
21782,train,108
21783,train,228
21784,train,256
21785,train,228
21786,train,131
21787,train,254
21788,train,226
21789,train,234
21790,train,241
21791,train,222
21792,train,210
21793,train,250
21794,train,251
21795,train,236
21796,train,243
21797,train,250
21798,train,66
21799,train,238
21800,train,230
21801,train,233
21802,train,228
21803,train,240
21804,train,242
21805,train,39
21806,train,227
21807,train,254
21808,train,233
21809,train,238
21810,train,143
21811,train,253
21812,train,240
21813,train,249
21814,train,231
21815,train,234
21816,train,244
21817,train,58
21818,train,239
21819,train,236
21820,train,246
21821,train,219
21822,train,222
21823,train,236
21824,train,236
21825,train,222
21826,train,251
21827,train,252
21828,train,224
21829,train,238
21830,train,231
21831,train,242
21832,train,254
21833,train,241
21834,train,255
21835,train,141
21836,train,229
21837,train,255
21838,train,237
21839,train,224
21840,train,225
21841,train,219
21842,train,245
21843,train,205
21844,train,238
21845,train,231
21846,train,239
21847,train,245
21848,train,238
21849,train,254
21850,train,113
21851,train,253
21852,train,59
21853,train,251
21854,train,223
21855,train,121
21856,train,254
21857,train,244
21858,train,255
21859,train,248
21860,train,237
21861,train,250
21862,train,229
21863,train,232
21864,train,245
21865,train,224
21866,train,233
21867,train,232
21868,train,162
21869,train,254
21870,train,221
21871,train,233
21872,train,244
21873,train,199
21874,train,240
21875,train,243
21876,train,240
21877,train,118
21878,train,238
21879,train,239
21880,train,251
21881,train,56
21882,train,226
21883,train,255
21884,train,242
21885,train,255
21886,train,232
21887,train,216
21888,train,230
21889,train,223
21890,train,240
21891,train,250
21892,train,236
21893,train,237
21894,train,242
21895,train,121
21896,train,244
21897,train,225
21898,train,241
21899,train,226
21900,train,247
21901,train,55
21902,train,256
21903,train,246
21904,train,228
21905,train,242
21906,train,231
21907,train,181
21908,train,234
21909,train,234
21910,train,235
21911,train,92
21912,train,242
21913,train,230
21914,train,159
21915,train,236
21916,train,245
21917,train,37
21918,train,249
21919,train,226
21920,train,250
21921,train,252
21922,train,42
21923,train,256
21924,train,255
21925,train,249
21926,train,246
21927,train,217
21928,train,249
21929,train,229
21930,train,238
21931,train,28
21932,train,249
21933,train,253
21934,train,245
21935,train,237
21936,train,250
21937,train,251
21938,train,226
21939,train,245
21940,train,241
21941,train,226
21942,train,254
21943,train,46
21944,train,242
21945,train,238
21946,train,227
21947,train,251
21948,train,232
21949,train,234
21950,train,236
21951,train,103
21952,train,245
21953,train,245
21954,train,221
21955,train,247
21956,train,235
21957,train,98
21958,train,256
21959,train,222
21960,train,223
21961,train,246
21962,train,243
21963,train,242
21964,train,220
21965,train,245
21966,train,216
21967,train,252
21968,train,246
21969,train,235
21970,train,155
21971,train,230
21972,train,230
21973,train,233
21974,train,235
21975,train,200
21976,train,246
21977,train,248
21978,train,239
21979,train,242
21980,train,253
21981,train,253
21982,train,216
21983,train,236
21984,train,241
21985,train,245
21986,train,248
21987,train,235
21988,train,253
21989,train,221
21990,train,231
21991,train,253
21992,train,244
21993,train,250
21994,train,227
21995,train,225
21996,train,236
21997,train,253
21998,train,245
21999,train,225
22000,train,37
22001,train,247
22002,train,243
22003,train,243
22004,train,230
22005,train,245
22006,train,168
22007,train,229
22008,train,245
22009,train,252
22010,train,251
22011,train,252
22012,train,233
22013,train,236
22014,train,36
22015,train,226
22016,train,241
22017,train,230
22018,train,251
22019,train,229
22020,train,221
22021,train,226
22022,train,249
22023,train,255
22024,train,235
22025,train,256
22026,train,225
22027,train,247
22028,train,53
22029,train,240
22030,train,235
22031,train,252
22032,train,176
22033,train,253
22034,train,225
22035,train,242
22036,train,253
22037,train,219
22038,train,253
22039,train,41
22040,train,250
22041,train,246
22042,train,255
22043,train,250
22044,train,254
22045,train,252
22046,train,253
22047,train,247
22048,train,246
22049,train,250
22050,train,72
22051,train,219
22052,train,226
22053,train,228
22054,train,254
22055,train,229
22056,train,243
22057,train,106
22058,train,244
22059,train,236
22060,train,230
22061,train,229
22062,train,240
22063,train,171
22064,train,253
22065,train,228
22066,train,240
22067,train,238
22068,train,243
22069,train,231
22070,train,201
22071,train,252
22072,train,236
22073,train,243
22074,train,144
22075,train,223
22076,train,252
22077,train,233
22078,train,252
22079,train,247
22080,train,238
22081,train,29
22082,train,252
22083,train,250
22084,train,232
22085,train,236
22086,train,230
22087,train,220
22088,train,237
22089,train,252
22090,train,250
22091,train,235
22092,train,251
22093,train,131
22094,train,220
22095,train,245
22096,train,237
22097,train,255
22098,train,194
22099,train,245
22100,train,235
22101,train,223
22102,train,244
22103,train,232
22104,train,242
22105,train,97
22106,train,255
22107,train,231
22108,train,243
22109,train,230
22110,train,256
22111,train,223
22112,train,253
22113,train,228
22114,train,244
22115,train,242
22116,train,82
22117,train,249
22118,train,249
22119,train,230
22120,train,252
22121,train,229
22122,train,242
22123,train,38
22124,train,219
22125,train,223
22126,train,247
22127,train,240
22128,train,225
22129,train,248
22130,train,221
22131,train,251
22132,train,249
22133,train,226
22134,train,117
22135,train,235
22136,train,237
22137,train,224
22138,train,247
22139,train,252
22140,train,252
22141,train,220
22142,train,240
22143,train,256
22144,train,233
22145,train,248
22146,train,248
22147,train,176
22148,train,239
22149,train,250
22150,train,255
22151,train,243
22152,train,255
22153,train,249
22154,train,236
22155,train,201
22156,train,244
22157,train,232
22158,train,224
22159,train,225
22160,train,233
22161,train,207
22162,train,241
22163,train,253
22164,train,248
22165,train,246
22166,train,54
22167,train,248
22168,train,253
22169,train,226
22170,train,251
22171,train,256
22172,train,241
22173,train,224
22174,train,238
22175,train,234
22176,train,246
22177,train,250
22178,train,243
22179,train,234
22180,train,43
22181,train,247
22182,train,253
22183,train,88
22184,train,247
22185,train,255
22186,train,243
22187,train,245
22188,train,228
22189,train,182
22190,train,239
22191,train,229
22192,train,67
22193,train,255
22194,train,251
22195,train,234
22196,train,225
22197,train,242
22198,train,37
22199,train,222
22200,train,228
22201,train,239
22202,train,249
22203,train,250
22204,train,83
22205,train,250
22206,train,244
22207,train,251
22208,train,237
22209,train,132
22210,train,244
22211,train,252
22212,train,234
22213,train,239
22214,train,234
22215,train,244
22216,train,188
22217,train,245
22218,train,247
22219,train,245
22220,train,245
22221,train,217
22222,train,250
22223,train,197
22224,train,238
22225,train,248
22226,train,248
22227,train,226
22228,train,251
22229,train,77
22230,train,251
22231,train,168
22232,train,241
22233,train,253
22234,train,256
22235,train,235
22236,train,243
22237,train,246
22238,train,221
22239,train,255
22240,train,251
22241,train,44
22242,train,227
22243,train,231
22244,train,220
22245,train,253
22246,train,240
22247,train,219
22248,train,39
22249,train,248
22250,train,224
22251,train,246
22252,train,226
22253,train,216
22254,train,248
22255,train,222
22256,train,232
22257,train,43
22258,train,256
22259,train,248
22260,train,252
22261,train,254
22262,train,119
22263,train,253
22264,train,252
22265,train,146
22266,train,243
22267,train,252
22268,train,235
22269,train,231
22270,train,243
22271,train,226
22272,train,47
22273,train,231
22274,train,255
22275,train,227
22276,train,156
22277,train,248
22278,train,245
22279,train,226
22280,train,246
22281,train,149
22282,train,256
22283,train,253
22284,train,232
22285,train,247
22286,train,191
22287,train,234
22288,train,250
22289,train,253
22290,train,243
22291,train,43
22292,train,254
22293,train,256
22294,train,231
22295,train,229
22296,train,245
22297,train,228
22298,train,251
22299,train,232
22300,train,223
22301,train,237
22302,train,215
22303,train,217
22304,train,255
22305,train,247
22306,train,218
22307,train,225
22308,train,252
22309,train,249
22310,train,253
22311,train,235
22312,train,228
22313,train,191
22314,train,232
22315,train,223
22316,train,236
22317,train,245
22318,train,255
22319,train,232
22320,train,247
22321,train,117
22322,train,226
22323,train,247
22324,train,240
22325,train,234
22326,train,251
22327,train,233
22328,train,169
22329,train,241
22330,train,236
22331,train,247
22332,train,246
22333,train,246
22334,train,131
22335,train,250
22336,train,253
22337,train,252
22338,train,250
22339,train,225
22340,train,253
22341,train,252
22342,train,68
22343,train,251
22344,train,256
22345,train,238
22346,train,41
22347,train,241
22348,train,243
22349,train,251
22350,train,246
22351,train,67
22352,train,248
22353,train,252
22354,train,226
22355,train,252
22356,train,231
22357,train,122
22358,train,229
22359,train,225
22360,train,220
22361,train,245
22362,train,246
22363,train,116
22364,train,250
22365,train,236
22366,train,235
22367,train,245
22368,train,253
22369,train,246
22370,train,80
22371,train,233
22372,train,249
22373,train,247
22374,train,256
22375,train,241
22376,train,19
22377,train,244
22378,train,246
22379,train,226
22380,train,221
22381,train,246
22382,train,80
22383,train,224
22384,train,227
22385,train,238
22386,train,250
22387,train,232
22388,train,223
22389,train,231
22390,train,117
22391,train,250
22392,train,241
22393,train,227
22394,train,221
22395,train,254
22396,train,245
22397,train,255
22398,train,41
22399,train,237
22400,train,245
22401,train,247
22402,train,252
22403,train,252
22404,train,253
22405,train,23
22406,train,224
22407,train,234
22408,train,237
22409,train,235
22410,train,223
22411,train,205
22412,train,256
22413,train,237
22414,train,221
22415,train,235
22416,train,251
22417,train,239
22418,train,183
22419,train,236
22420,train,240
22421,train,253
22422,train,239
22423,train,256
22424,train,37
22425,train,223
22426,train,224
22427,train,229
22428,train,238
22429,train,109
22430,train,227
22431,train,227
22432,train,226
22433,train,232
22434,train,220
22435,train,247
22436,train,154
22437,train,227
22438,train,243
22439,train,246
22440,train,253
22441,train,255
22442,train,248
22443,train,254
22444,train,225
22445,train,250
22446,train,233
22447,train,54
22448,train,220
22449,train,219
22450,train,125
22451,train,253
22452,train,255
22453,train,235
22454,train,225
22455,train,221
22456,train,226
22457,train,46
22458,train,220
22459,train,245
22460,train,250
22461,train,236
22462,train,245
22463,train,246
22464,train,35
22465,train,243
22466,train,244
22467,train,244
22468,train,256
22469,train,253
22470,train,251
22471,train,179
22472,train,246
22473,train,232
22474,train,226
22475,train,239
22476,train,250
22477,train,244
22478,train,38
22479,train,239
22480,train,225
22481,train,255
22482,train,251
22483,train,225
22484,train,235
22485,train,108
22486,train,223
22487,train,239
22488,train,246
22489,train,252
22490,train,256
22491,train,146
22492,train,238
22493,train,242
22494,train,243
22495,train,256
22496,train,218
22497,train,221
22498,train,250
22499,train,230
22500,train,235
22501,train,235
22502,train,80
22503,train,218
22504,train,250
22505,train,243
22506,train,256
22507,train,226
22508,train,246
22509,train,35
22510,train,233
22511,train,234
22512,train,227
22513,train,232
22514,train,243
22515,train,111
22516,train,252
22517,train,241
22518,train,231
22519,train,76
22520,train,236
22521,train,247
22522,train,232
22523,train,252
22524,train,231
22525,train,222
22526,train,171
22527,train,248
22528,train,247
22529,train,223
22530,train,223
22531,train,222
22532,train,233
22533,train,256
22534,train,240
22535,train,247
22536,train,254
22537,train,194
22538,train,254
22539,train,236
22540,train,234
22541,train,251
22542,train,240
22543,train,186
22544,train,232
22545,train,238
22546,train,235
22547,train,224
22548,train,236
22549,train,222
22550,train,209
22551,train,253
22552,train,250
22553,train,246
22554,train,254
22555,train,224
22556,train,244
22557,train,220
22558,train,247
22559,train,237
22560,train,217
22561,train,234
22562,train,79
22563,train,256
22564,train,250
22565,train,237
22566,train,247
22567,train,233
22568,train,119
22569,train,218
22570,train,255
22571,train,103
22572,train,245
22573,train,229
22574,train,252
22575,train,114
22576,train,256
22577,train,248
22578,train,251
22579,train,251
22580,train,114
22581,train,248
22582,train,242
22583,train,243
22584,train,225
22585,train,243
22586,train,235
22587,train,45
22588,train,241
22589,train,222
22590,train,235
22591,train,219
22592,train,252
22593,train,239
22594,train,233
22595,train,230
22596,train,247
22597,train,229
22598,train,243
22599,train,246
22600,train,127
22601,train,252
22602,train,252
22603,train,230
22604,train,122
22605,train,256
22606,train,236
22607,train,249
22608,train,228
22609,train,243
22610,train,252
22611,train,81
22612,train,237
22613,train,218
22614,train,255
22615,train,249
22616,train,213
22617,train,229
22618,train,225
22619,train,243
22620,train,224
22621,train,237
22622,train,253
22623,train,206
22624,train,221
22625,train,226
22626,train,241
22627,train,224
22628,train,256
22629,train,230
22630,train,31
22631,train,225
22632,train,242
22633,train,222
22634,train,222
22635,train,253
22636,train,228
22637,train,172
22638,train,230
22639,train,224
22640,train,233
22641,train,239
22642,train,157
22643,train,220
22644,train,222
22645,train,225
22646,train,74
22647,train,250
22648,train,226
22649,train,245
22650,train,249
22651,train,247
22652,train,243
22653,train,255
22654,train,241
22655,train,252
22656,train,242
22657,train,243
22658,train,226
22659,train,185
22660,train,227
22661,train,236
22662,train,251
22663,train,229
22664,train,32
22665,train,226
22666,train,244
22667,train,252
22668,train,253
22669,train,222
22670,train,226
22671,train,250
22672,train,70
22673,train,239
22674,train,226
22675,train,250
22676,train,228
22677,train,244
22678,train,64
22679,train,250
22680,train,228
22681,train,249
22682,train,242
22683,train,237
22684,train,206
22685,train,241
22686,train,230
22687,train,231
22688,train,242
22689,train,231
22690,train,187
22691,train,243
22692,train,237
22693,train,240
22694,train,244
22695,train,161
22696,train,238
22697,train,254
22698,train,237
22699,train,245
22700,train,239
22701,train,250
22702,train,247
22703,train,196
22704,train,239
22705,train,248
22706,train,249
22707,train,246
22708,train,100
22709,train,238
22710,train,242
22711,train,255
22712,train,239
22713,train,20
22714,train,240
22715,train,235
22716,train,228
22717,train,233
22718,train,244
22719,train,248
22720,train,151
22721,train,236
22722,train,256
22723,train,231
22724,train,246
22725,train,241
22726,train,252
22727,train,71
22728,train,248
22729,train,247
22730,train,228
22731,train,225
22732,train,249
22733,train,190
22734,train,246
22735,train,256
22736,train,242
22737,train,254
22738,train,230
22739,train,255
22740,train,246
22741,train,244
22742,train,241
22743,train,255
22744,train,221
22745,train,69
22746,train,227
22747,train,256
22748,train,248
22749,train,250
22750,train,232
22751,train,25
22752,train,247
22753,train,225
22754,train,226
22755,train,227
22756,train,242
22757,train,246
22758,train,120
22759,train,247
22760,train,230
22761,train,226
22762,train,254
22763,train,237
22764,train,248
22765,train,133
22766,train,236
22767,train,224
22768,train,256
22769,train,153
22770,train,249
22771,train,225
22772,train,233
22773,train,220
22774,train,221
22775,train,224
22776,train,42
22777,train,247
22778,train,218
22779,train,256
22780,train,139
22781,train,247
22782,train,251
22783,train,246
22784,train,245
22785,train,97
22786,train,255
22787,train,249
22788,train,254
22789,train,247
22790,train,246
22791,train,254
22792,train,102
22793,train,237
22794,train,240
22795,train,230
22796,train,256
22797,train,235
22798,train,240
22799,train,37
22800,train,227
22801,train,230
22802,train,249
22803,train,231
22804,train,229
22805,train,244
22806,train,256
22807,train,194
22808,train,241
22809,train,243
22810,train,222
22811,train,232
22812,train,251
22813,train,131
22814,train,255
22815,train,241
22816,train,236
22817,train,242
22818,train,237
22819,train,134
22820,train,252
22821,train,251
22822,train,240
22823,train,232
22824,train,239
22825,train,234
22826,train,112
22827,train,255
22828,train,233
22829,train,222
22830,train,238
22831,train,246
22832,train,116
22833,train,242
22834,train,247
22835,train,237
22836,train,251
22837,train,253
22838,train,225
22839,train,249
22840,train,39
22841,train,250
22842,train,254
22843,train,250
22844,train,247
22845,train,164
22846,train,247
22847,train,243
22848,train,218
22849,train,244
22850,train,242
22851,train,113
22852,train,227
22853,train,252
22854,train,254
22855,train,243
22856,train,234
22857,train,39
22858,train,250
22859,train,249
22860,train,249
22861,train,255
22862,train,233
22863,train,235
22864,train,78
22865,train,246
22866,train,252
22867,train,248
22868,train,255
22869,train,226
22870,train,235
22871,train,250
22872,train,256
22873,train,234
22874,train,240
22875,train,39
22876,train,229
22877,train,238
22878,train,237
22879,train,238
22880,train,235
22881,train,254
22882,train,105
22883,train,250
22884,train,244
22885,train,252
22886,train,244
22887,train,219
22888,train,237
22889,train,246
22890,train,249
22891,train,249
22892,train,245
22893,train,67
22894,train,234
22895,train,249
22896,train,253
22897,train,102
22898,train,252
22899,train,233
22900,train,238
22901,train,225
22902,train,239
22903,train,243
22904,train,235
22905,train,237
22906,train,214
22907,train,238
22908,train,248
22909,train,232
22910,train,246
22911,train,245
22912,train,256
22913,train,200
22914,train,229
22915,train,240
22916,train,254
22917,train,242
22918,train,236
22919,train,251
22920,train,42
22921,train,242
22922,train,255
22923,train,254
22924,train,247
22925,train,255
22926,train,165
22927,train,239
22928,train,250
22929,train,251
22930,train,231
22931,train,239
22932,train,256
22933,train,110
22934,train,224
22935,train,242
22936,train,244
22937,train,66
22938,train,253
22939,train,229
22940,train,250
22941,train,244
22942,train,253
22943,train,220
22944,train,249
22945,train,242
22946,train,253
22947,train,239
22948,train,235
22949,train,234
22950,train,252
22951,train,219
22952,train,225
22953,train,231
22954,train,256
22955,train,248
22956,train,222
22957,train,75
22958,train,236
22959,train,250
22960,train,239
22961,train,244
22962,train,246
22963,train,199
22964,train,219
22965,train,239
22966,train,247
22967,train,214
22968,train,246
22969,train,256
22970,train,249
22971,train,212
22972,train,237
22973,train,256
22974,train,249
22975,train,187
22976,train,231
22977,train,239
22978,train,236
22979,train,224
22980,train,254
22981,train,248
22982,train,35
22983,train,223
22984,train,219
22985,train,250
22986,train,234
22987,train,252
22988,train,97
22989,train,228
22990,train,232
22991,train,244
22992,train,245
22993,train,244
22994,train,229
22995,train,117
22996,train,255
22997,train,252
22998,train,247
22999,train,255
23000,train,246
23001,train,57
23002,train,253
23003,train,249
23004,train,248
23005,train,242
23006,train,253
23007,train,245
23008,train,113
23009,train,256
23010,train,235
23011,train,228
23012,train,223
23013,train,248
23014,train,216
23015,train,245
23016,train,250
23017,train,229
23018,train,229
23019,train,249
23020,train,34
23021,train,247
23022,train,224
23023,train,223
23024,train,241
23025,train,250
23026,train,37
23027,train,247
23028,train,252
23029,train,227
23030,train,246
23031,train,232
23032,train,135
23033,train,220
23034,train,244
23035,train,241
23036,train,254
23037,train,254
23038,train,221
23039,train,247
23040,train,251
23041,train,255
23042,train,225
23043,train,210
23044,train,242
23045,train,235
23046,train,219
23047,train,249
23048,train,70
23049,train,234
23050,train,253
23051,train,235
23052,train,229
23053,train,239
23054,train,221
23055,train,211
23056,train,235
23057,train,226
23058,train,246
23059,train,255
23060,train,253
23061,train,238
23062,train,245
23063,train,249
23064,train,242
23065,train,250
23066,train,238
23067,train,141
23068,train,256
23069,train,243
23070,train,246
23071,train,187
23072,train,245
23073,train,251
23074,train,235
23075,train,245
23076,train,250
23077,train,39
23078,train,229
23079,train,239
23080,train,256
23081,train,254
23082,train,238
23083,train,243
23084,train,238
23085,train,243
23086,train,234
23087,train,249
23088,train,238
23089,train,106
23090,train,243
23091,train,225
23092,train,221
23093,train,237
23094,train,243
23095,train,147
23096,train,235
23097,train,223
23098,train,225
23099,train,241
23100,train,236
23101,train,186
23102,train,241
23103,train,235
23104,train,250
23105,train,107
23106,train,241
23107,train,238
23108,train,224
23109,train,249
23110,train,239
23111,train,140
23112,train,243
23113,train,234
23114,train,234
23115,train,226
23116,train,240
23117,train,121
23118,train,251
23119,train,222
23120,train,225
23121,train,242
23122,train,41
23123,train,234
23124,train,228
23125,train,247
23126,train,229
23127,train,255
23128,train,234
23129,train,180
23130,train,225
23131,train,227
23132,train,232
23133,train,220
23134,train,60
23135,train,228
23136,train,235
23137,train,248
23138,train,240
23139,train,244
23140,train,135
23141,train,233
23142,train,256
23143,train,256
23144,train,58
23145,train,239
23146,train,231
23147,train,255
23148,train,248
23149,train,247
23150,train,244
23151,train,80
23152,train,247
23153,train,238
23154,train,224
23155,train,242
23156,train,232
23157,train,239
23158,train,235
23159,train,256
23160,train,232
23161,train,252
23162,train,221
23163,train,123
23164,train,228
23165,train,228
23166,train,226
23167,train,248
23168,train,242
23169,train,64
23170,train,247
23171,train,241
23172,train,242
23173,train,223
23174,train,244
23175,train,74
23176,train,239
23177,train,244
23178,train,231
23179,train,236
23180,train,63
23181,train,232
23182,train,240
23183,train,245
23184,train,225
23185,train,253
23186,train,133
23187,train,219
23188,train,234
23189,train,232
23190,train,242
23191,train,237
23192,train,165
23193,train,240
23194,train,252
23195,train,225
23196,train,250
23197,train,222
23198,train,128
23199,train,252
23200,train,248
23201,train,231
23202,train,252
23203,train,189
23204,train,221
23205,train,248
23206,train,242
23207,train,252
23208,train,233
23209,train,240
23210,train,76
23211,train,253
23212,train,235
23213,train,253
23214,train,250
23215,train,238
23216,train,238
23217,train,222
23218,train,176
23219,train,241
23220,train,244
23221,train,253
23222,train,107
23223,train,247
23224,train,243
23225,train,247
23226,train,243
23227,train,245
23228,train,246
23229,train,169
23230,train,217
23231,train,248
23232,train,252
23233,train,250
23234,train,224
23235,train,256
23236,train,16
23237,train,249
23238,train,236
23239,train,234
23240,train,233
23241,train,241
23242,train,246
23243,train,256
23244,train,252
23245,train,252
23246,train,211
23247,train,226
23248,train,254
23249,train,238
23250,train,244
23251,train,245
23252,train,236
23253,train,237
23254,train,39
23255,train,246
23256,train,250
23257,train,227
23258,train,220
23259,train,221
23260,train,237
23261,train,228
23262,train,247
23263,train,246
23264,train,231
23265,train,247
23266,train,36
23267,train,244
23268,train,249
23269,train,247
23270,train,251
23271,train,235
23272,train,206
23273,train,254
23274,train,224
23275,train,255
23276,train,167
23277,train,224
23278,train,233
23279,train,221
23280,train,256
23281,train,227
23282,train,196
23283,train,228
23284,train,249
23285,train,231
23286,train,256
23287,train,241
23288,train,253
23289,train,112
23290,train,224
23291,train,244
23292,train,244
23293,train,244
23294,train,240
23295,train,148
23296,train,254
23297,train,205
23298,train,252
23299,train,252
23300,train,251
23301,train,256
23302,train,222
23303,train,36
23304,train,231
23305,train,253
23306,train,239
23307,train,244
23308,train,220
23309,train,255
23310,train,252
23311,train,235
23312,train,254
23313,train,229
23314,train,220
23315,train,73
23316,train,236
23317,train,249
23318,train,223
23319,train,240
23320,train,251
23321,train,131
23322,train,244
23323,train,250
23324,train,222
23325,train,250
23326,train,251
23327,train,226
23328,train,173
23329,train,227
23330,train,251
23331,train,244
23332,train,240
23333,train,240
23334,train,236
23335,train,228
23336,train,242
23337,train,254
23338,train,220
23339,train,250
23340,train,246
23341,train,214
23342,train,255
23343,train,218
23344,train,227
23345,train,241
23346,train,155
23347,train,255
23348,train,248
23349,train,247
23350,train,235
23351,train,90
23352,train,237
23353,train,253
23354,train,237
23355,train,246
23356,train,225
23357,train,131
23358,train,237
23359,train,256
23360,train,240
23361,train,246
23362,train,252
23363,train,81
23364,train,256
23365,train,232
23366,train,39
23367,train,241
23368,train,243
23369,train,245
23370,train,254
23371,train,228
23372,train,161
23373,train,222
23374,train,242
23375,train,254
23376,train,234
23377,train,256
23378,train,166
23379,train,240
23380,train,256
23381,train,202
23382,train,232
23383,train,247
23384,train,230
23385,train,238
23386,train,243
23387,train,223
23388,train,89
23389,train,246
23390,train,232
23391,train,248
23392,train,226
23393,train,243
23394,train,231
23395,train,248
23396,train,222
23397,train,253
23398,train,254
23399,train,221
23400,train,246
23401,train,33
23402,train,217
23403,train,235
23404,train,249
23405,train,245
23406,train,233
23407,train,217
23408,train,224
23409,train,244
23410,train,233
23411,train,244
23412,train,243
23413,train,232
23414,train,71
23415,train,234
23416,train,250
23417,train,244
23418,train,255
23419,train,255
23420,train,27
23421,train,251
23422,train,252
23423,train,251
23424,train,96
23425,train,236
23426,train,243
23427,train,255
23428,train,256
23429,train,234
23430,train,121
23431,train,247
23432,train,241
23433,train,240
23434,train,124
23435,train,215
23436,train,229
23437,train,228
23438,train,255
23439,train,224
23440,train,109
23441,train,234
23442,train,255
23443,train,242
23444,train,255
23445,train,248
23446,train,214
23447,train,244
23448,train,232
23449,train,233
23450,train,255
23451,train,211
23452,train,252
23453,train,252
23454,train,238
23455,train,235
23456,train,53
23457,train,244
23458,train,217
23459,train,247
23460,train,218
23461,train,256
23462,train,242
23463,train,72
23464,train,246
23465,train,253
23466,train,246
23467,train,244
23468,train,255
23469,train,239
23470,train,251
23471,train,243
23472,train,236
